Song Name,Genre,Tempo,Beats,Chroma_stft,RSME,Spec_Cent,Spec_BW,Rolloff,ZCR,MFCC
John Lee Hooker - Boom Boom [HQ],blues,161.4990234375,80,0.34528628,0.058948506,1880.3356097609665,2099.8232961951453,4063.150430685226,0.07724707635932662,-5.812503
B B King _ Eric Clapton - Riding With The King Lyrics,blues,103.359375,45,0.35529515,0.1364106,1972.7519041010642,2123.2787760045467,4273.282493378725,0.09415098019059598,-1.2576283
Canned Heat - On The Road Again [HQ],blues,64.599609375,31,0.33914956,0.07281664,2719.004157717923,2305.7594838226964,5274.576438691225,0.16497481496710525,-5.731017
Etta James All I Could do was Cry,blues,172.265625,86,0.296858,0.13105759,2353.2366565117845,2426.3168121226117,5001.7447551337555,0.101139600062887,-3.0563836
Rocket 88 (Original Version) - Ike TurnerJackie Brenston,blues,151.99908088235293,75,0.30050704,0.16651598,1395.4797408787515,1655.2757276207544,2936.732241981908,0.05742444490131579,1.21509
Dynamic Hepnotics - Soul Kind Of Feeling (1984),blues,123.046875,51,0.45248166,0.16623735,2614.3178091673117,2633.458466347106,5473.908566690451,0.10353074206656347,0.6597813
Funky Forty,blues,95.703125,46,0.3667505,0.18393393,3272.411526003744,2998.577201673321,7046.224059113777,0.13194515830592105,-5.586545
BB KingHow Blue Can You Get,blues,95.703125,46,0.2983432,0.10977453,1119.7244259091192,1365.9956338209768,2088.1623731678114,0.05153596954818111,0.0750372
Blues Saraceno - The River,blues,73.828125,32,0.419252,0.1387103,1794.024384969139,2175.928362146351,3936.926193945917,0.06960464335816563,-1.1301031
Muddy Waters - Mannish Boy (Audio),blues,135.99917763157896,64,0.24521488,0.050765757,2069.680270143577,1850.0622407560065,3896.8764361213234,0.10312333712267802,-15.101045
B.B King - Woke Up This Morning,blues,151.99908088235293,76,0.3372204,0.1447905,2227.0093659078607,2400.898667417672,4818.745861703028,0.10786782846362229,-0.5808006
Joe Bonamassa Official - A Conversation With Alice Official Music Video,blues,135.99917763157896,67,0.4318069,0.16488878,2291.786265214316,2100.821550995277,4479.614579050164,0.12245768733068886,-0.52046126
Layla (40th Anniversary Version 2010 Remastered),blues,117.45383522727273,55,0.33160713,0.22810861,1925.6408069342467,1971.3083240620713,3743.110699255031,0.10735687161377709,0.2530861
Rockabilly Man - Jeremy Sherman (Lynne Publishing),blues,172.265625,80,0.4631489,0.17508775,1999.9605872616899,2005.2963148173594,4003.3507922854587,0.09759313624709752,3.8716319
Robert Plant_s The Honeydrippers _Sea of Love_ (Official Music Video),blues,83.35433467741936,40,0.32911843,0.08348397,1915.2970968349623,1906.7544930503086,3901.934738867792,0.09647900844136997,-5.7508125
Etta James - Something_s Got A Hold On Me (Live),blues,161.4990234375,75,0.29853675,0.019417975,1847.4125915821548,1785.0396934996645,3247.8136942482583,0.09887846483165634,-15.4862385
Hold the Moon,blues,123.046875,59,0.30867708,0.1082482,1093.4488653140866,2021.0294155521156,1779.8225709897447,0.031700110656927245,-1.6792821
Johnnie TaylorSoul Heaven,blues,86.1328125,42,0.44162282,0.19659756,2086.3943170504867,2373.645931474651,4597.1555349627515,0.0823464408378483,4.4578304
Robert Johnson- Crossroad,blues,89.10290948275862,35,0.22601752,0.07699169,1242.447144061495,966.7185755775494,2262.24465384941,0.08827913361068111,-12.2897
Blueface - Murder Rate feat. Polo G (Official Music Video - WSHH Exclusive),blues,143.5546875,62,0.3963943,0.152651,1835.0981060877834,2022.9178433744823,3915.167992181453,0.07586046342879257,-6.2226043
Etta James - At Last - Lyrics,blues,143.5546875,68,0.28929538,0.057094976,2303.6773370861783,2043.0169013819143,4287.73240600208,0.13366396877418732,-7.46165
Paper Cutouts,blues,117.45383522727273,56,0.31288815,0.045167763,820.2558408772959,1372.0690792098317,1442.9079415997485,0.029525142705108358,-9.162809
Johnny HeartsmanThe Butler Did It,blues,80.74951171875,38,0.3869212,0.12862296,2344.2870098663943,2538.224993987321,5166.702090992647,0.08783620356037151,1.5927194
Powfu - Death Bed (Lyrics) ft. beabadoobee don_t stay awake for too long,blues,143.5546875,70,0.29662752,0.13062784,2018.5995536691717,2038.1835078184188,4213.24952305655,0.09012530536474458,-10.568773
Moody Blues - Go Now [HD],blues,112.34714673913044,49,0.31974113,0.093002535,2627.991887391619,2609.829181131865,5647.574183224893,0.10980130127708979,-4.131477
Gary Moore - Still Got The Blues (Live),blues,151.99908088235293,75,0.371945,0.19216596,2293.724650862301,2279.4874150569476,4786.721055352651,0.10369967528541021,5.017084
Billy Stewart - Sitting In The Park,blues,172.265625,81,0.28949943,0.13480511,1591.3571328197263,2133.1537497077607,3554.9118372678017,0.0549996674245356,0.28968763
Tell Mama Etta James,blues,123.046875,58,0.3631513,0.15724812,2358.2872802551424,2270.9436076736824,4695.663272633272,0.12810428961880804,-0.30638003
Ina Forsman - Don_t Hurt Me Now,blues,95.703125,47,0.35054976,0.20232823,2135.401152224675,2521.6671888249657,4774.187797806211,0.08051576407701239,2.3326113
Bobby Blue Bland - Ain_t No Love In The Heart Of The City,blues,161.4990234375,79,0.44772393,0.08772291,1209.2153574400022,1589.9284847915285,2384.227249570675,0.05179220382643189,0.401148
Blues Brothers Soul Man - SNL,blues,92.28515625,46,0.44352576,0.15899199,2699.7034807152977,2331.6530681028753,5074.485981944175,0.1618365119485294,-2.5202456
Dion - Blues Comin_ On with Joe Bonamassa - Official Video,blues,143.5546875,67,0.38761002,0.20916001,2166.575277540251,2427.279466472236,4779.237767269737,0.08811435758513932,5.2531137
The Animals - The House Of The Rising Sun 1964 (High Quality),blues,123.046875,58,0.3566781,0.10958007,1548.3360986683133,1727.7583234119913,2913.1573845358457,0.07628185165924922,-1.1106805
Ego,blues,60.09265988372093,27,0.29446837,0.1944877,2337.38341582874,2248.021263617729,4494.431156123017,0.12202231581366099,-3.298033
Etta James - I Just Want To Make Love To You,blues,103.359375,50,0.40661952,0.20211679,2330.9296749162245,2340.867886726419,4779.137767874419,0.10618945614841331,3.4354465
Joe Bonamassa _ Beth Hart Official - I_ll Take Care of You - Beacon Theatre Live From New York,blues,151.99908088235293,72,0.27375987,0.029028624,1489.6898770890516,1960.5546128221808,3017.0150898558436,0.05145773872871517,-10.686937
Go Big Daddy,blues,107.666015625,52,0.46489057,0.084785074,2307.9711945969093,2501.3031078275053,5055.019432989067,0.08926967939725232,1.3388356
Walter Trout - Wanna Dance (Official Lyric Video),blues,123.046875,60,0.3213652,0.18848182,835.2250291026612,891.5049055999054,1631.8817989006868,0.04637991607004644,-0.0005975422
Carl Sims - I_m Trapped - www.getbluesinfo.com,blues,161.4990234375,79,0.3927039,0.10320542,2592.5877786162946,2508.9709802265893,5334.751074823433,0.12404006627321981,-3.2878885
Ronnie Earl - Drown In My Own Tears (Kostas A171),blues,151.99908088235293,74,0.3303741,0.058686,1376.6305019151353,1881.6978268413393,2759.6333128749034,0.043523546342879256,-6.582827
MISTY BLUE DOROTHY MOORE,blues,172.265625,83,0.2952862,0.06501752,1695.7726968621519,2132.404429075016,3554.4701732718167,0.06917531866776316,-4.217536
I_d Rather Go Blind (feat. Clydie Watts),blues,151.99908088235293,74,0.33729154,0.09539276,1398.220181527436,1809.4739374387361,3010.1817978424924,0.05533337666892415,-3.5355937
Mary Don_t You Weep,blues,123.046875,61,0.29368427,0.17643157,2725.4776438106237,2594.6714580279104,5652.565819707817,0.12122564640576626,-7.274513
Gary B.B. Coleman - The Sky is Crying,blues,129.19921875,64,0.35361072,0.07033264,957.709817949114,1593.2731757814877,1772.9809456934502,0.033019074714589786,-2.391994
Etta James - I_d Rather Go Blind,blues,161.4990234375,78,0.2972281,0.15930797,1439.565610263311,1843.9247244866867,2978.22365775566,0.052063177244582044,-1.3743591
B.B. King - Lucille,blues,107.666015625,53,0.27875653,0.06357996,1822.961032599472,1990.8113899811883,3626.761402803309,0.09417063237712849,-5.909488
The Teskey Brothers - So Caught Up (Official Video),blues,99.38401442307692,48,0.36402047,0.16920681,1903.1723562859734,2208.7067354300298,4130.8333547491775,0.07520476066660217,3.062395
Chuck Berry - Johnny B. Goode (Live 1958),blues,161.4990234375,78,0.35629708,0.122832544,2476.4464107992053,2054.8330764469874,4708.721527005127,0.15968232996323528,-3.1565318
Ride Captain Ride (Single),blues,123.046875,60,0.30872902,0.062217075,1514.9126414766458,1740.2953072188996,2740.5084285204625,0.08056035942337461,-6.7692523
Ronnie Bell - I_ll Pay The Shipping Cost,blues,99.38401442307692,49,0.36849177,0.164975,2319.1833105804017,2445.1196612173508,4872.453870271382,0.09592383417182662,-0.34675863
Mel Waiters - Hole In The Wall,blues,107.666015625,53,0.36853462,0.14483202,2375.567220335033,2359.023495264079,5012.303024622678,0.11088292738970588,-0.40364122
For Abby-Ronnie Earl,blues,129.19921875,66,0.30515593,0.05759365,1381.4003212946343,1822.4322073202718,3007.1484828512,0.06084997218459752,-4.334986
Kho Gaye Hum Kahan CoverBaar Baar DekhoShishir BhanotPrateek KuhadJasleen Royal,blues,78.30255681818181,35,0.29344696,0.08965021,1500.2446283527624,1647.4390976711006,2848.341109804325,0.0777618124758127,-9.282472
Etta James - A Sunday Kind Of Love,blues,83.35433467741936,38,0.28301814,0.1595267,2225.9909611935373,2384.9882156532813,4391.673444151509,0.09862260848006967,-2.1045868
Mel Waiters - Got My Whiskey,blues,99.38401442307692,48,0.36516264,0.2062958,2670.3502756438916,2757.7123776687095,5924.380842746226,0.11564253579721362,0.64431167
Walter Trout - Do You Still See Me At All (feat. Jon Trout) (We_re All In This Together) 2017,blues,112.34714673913044,56,0.36094674,0.2718879,1469.156095701837,1900.4524604391088,2853.5577449267125,0.06377663627128483,3.650173
Dion - Song For Sam Cooke (Here In America) featuring Paul Simon - Official Music Video,blues,103.359375,51,0.36457944,0.04908495,2194.226966900308,2449.7085629822154,4537.555895353618,0.09712412925696594,-15.130355
Kevin Rudolf - I Made It (Cash Money Heroes),blues,184.5703125,88,0.4352087,0.08987091,3751.976065085436,2913.347221620239,7369.063773612858,0.21925604380321206,-2.221327
B.B. King - The Thrill Is Gone [Crossroads 2010] (Official Live Video),blues,151.99908088235293,71,0.28634188,0.061286535,1641.0155811640848,1576.5628176530518,2915.0990394615906,0.09612111189047988,-10.860928
Party Mood,blues,184.5703125,91,0.38514224,0.1614113,2254.2840938542777,2403.087559956332,4653.321861999323,0.10502657580301858,-0.7151426
bb king _ eric clapton rock me baby best version,blues,83.35433467741936,41,0.4153324,0.18135859,1786.1192959159923,2188.3205610835485,3973.309307275542,0.07213712993421052,5.0218105
Etta James - The Man I Love,blues,103.359375,47,0.32801074,0.07270853,1461.1999313656772,2131.8929264754943,3146.2726415864454,0.04340790078366873,-3.2095768
Daddy Yankee - Dura (Video Oficial),latin,95.703125,47,0.38204744,0.17486192,1805.8231709897634,2004.1818985252687,3605.378198771285,0.07003585768188854,-0.39788362
Los Dos Carnales - El Envidioso (Video Oficial),latin,151.99908088235293,62,0.32103524,0.14960371,2771.463730058168,2521.822457671353,5400.234012190403,0.15300738922213622,-9.173403
"Raymix, Paulina Rubio - Tú Y Yo",latin,92.28515625,42,0.40401348,0.24093302,3245.0316466149116,2891.9021460646936,6800.225546633127,0.14769411825174147,2.0763905
"J Balvin, Willy William - Mi Gente ft. Beyoncé",latin,143.5546875,75,0.32299465,0.16512775,2500.0029860701784,2517.7311719557306,5061.5193936846945,0.10098200464396284,-5.6309566
"ROSALÍA, Ozuna - Yo x Ti, Tu x Mi (Official Video)",latin,123.046875,62,0.29702345,0.23599866,1603.7338548907112,1809.300094413924,3146.6643058847717,0.06570255055147059,-3.0992925
Giovanny Ayala - A Cuánto Me Quedé (Video Oficial),latin,143.5546875,68,0.3024971,0.16711164,1776.414673384226,2325.097010304856,4078.9253352965366,0.06163757135255418,-1.9608818
Justin Sierreño MX - Y No Voy A Llorar (Video Oficial),latin,151.99908088235293,72,0.37513837,0.2542455,2346.782636890164,2694.353731944124,5687.63227433243,0.09151418585526316,1.6107751
Calibre 50 - Chalito,latin,123.046875,59,0.35902837,0.21004853,2295.5265224770123,2445.490522898391,4992.644810159878,0.08848510364260836,0.028419593
"Feid, Justin Quiles - Porfa (Video Oficial)",latin,107.666015625,53,0.29049996,0.08078771,1897.4198124199895,2077.3827062885885,3913.1096712945046,0.07954487047697369,-14.368157
Daddy Yankee _ Snow - Con Calma (Video Oficial),latin,184.5703125,78,0.3612586,0.18159011,2518.081938127201,2647.2992924175687,5610.007743717347,0.08429125145123839,-1.9764098
(LETRA) Amor Tumbado - Natanael Cano [2019],latin,99.38401442307692,48,0.39031056,0.2314441,1519.0345860765276,2120.828499723829,3492.320549082092,0.05717690293633901,6.7416997
Prince Royce - Carita de Inocente (Official Lyric Video),latin,129.19921875,62,0.3402893,0.24408446,2573.677741098008,2705.64616554558,5726.232040924922,0.09855571546052631,3.8891888
"Black Eyed Peas, Shakira - GIRL LIKE ME (Audio)",latin,123.046875,61,0.43803334,0.19916178,1610.2102717734306,1909.900362090811,3217.9805413119193,0.05507676446400929,2.3110814
Anuel AA - Narcos (Video Oficial),latin,172.265625,84,0.37587345,0.25083053,2737.9343284708357,2716.4339831015154,6061.48834700924,0.11323930014028638,-3.997012
BANDA MS - QUIÉN PIERDE MÁS (VIDEO OFICIAL),latin,103.359375,41,0.5583601,0.018059324,1572.3869277911879,1869.7134133801271,3200.372314453125,0.07300862882159442,-6.884558
"Ir Sais, Rauw Alejandro - Dream Girl (Remix - Official Video)",latin,112.34714673913044,52,0.40960675,0.11859158,2095.7409963047735,2211.5819594081718,4405.131696104634,0.09655232621420279,-5.0286064
Los Ángeles Azules - Y la Hice Llorar ft. Abel Pintos,latin,123.046875,59,0.30211747,0.10404551,1718.4846973386593,1772.0253904173321,3071.2897616643286,0.09285242417279412,-9.568648
Nicky Jam x J. Balvin - X (EQUIS) Video Oficial Prod. Afro Bros _ Jeon,latin,172.265625,72,0.25926414,0.10079548,2145.4988960815167,2121.000989602186,4317.707224748452,0.1036433642124613,-14.388101
Jenni Rivera - Engañémoslo (Audio - Versión Banda),latin,161.4990234375,77,0.34650344,0.24338095,2483.299676219819,2645.2752144653573,5636.240918422262,0.0823264107246517,1.229938
"DJ Snake, J. Balvin, Tyga - Loco Contigo",latin,95.703125,46,0.36167413,0.18727665,1840.9061061967025,2211.738649980355,4109.866814864309,0.06142064144736842,-2.309849
Sech - Relación (Video Oficial),latin,86.1328125,42,0.28224087,0.19953728,2538.316334320155,2632.2267115667964,5592.357850443837,0.09818685903637771,-4.399554
"Luis Coronel, La Séptima Banda - No Es Que Me Gustes (Official Video)",latin,112.34714673913044,53,0.36220032,0.10990981,2250.076425077514,2368.851980692276,4679.938367719621,0.09547939241486068,-5.072263
Ir-Sais - Dream Girl (Prod. Iri) - Audio Only,latin,112.34714673913044,55,0.38748097,0.14745185,2048.745735290741,2317.9681279399074,4356.281991492115,0.07646552401799536,-2.6875787
J Balvin - Rojo (Official Video),latin,129.19921875,55,0.5700453,0.015890986,2377.0039559439474,2574.435421039928,5202.89353881458,0.0750479211010062,-9.400094
Luis Fonsi - Despacito ft. Daddy Yankee,latin,117.45383522727273,59,0.3347596,0.037991945,2232.816750011204,2340.120761286899,4557.522441285313,0.11321700246710527,-11.302085
"Black Eyed Peas, El Alfa - NO MAÑANA (Official Music Video)",latin,117.45383522727273,54,0.40032417,0.020945614,957.4483857118469,1613.7491426901868,1930.8799908995259,0.029998306888544893,-9.257473
"Luis Fonsi, Demi Lovato - Échame La Culpa (Video Oficial)",latin,129.19921875,50,0.4006286,0.10901004,2120.3030700117974,2251.3220242512607,4343.46540232561,0.07843489986455109,-3.7478905
Calibre 50 - Sólo Tú,latin,83.35433467741936,36,0.35261577,0.16310963,2523.552649465785,2548.64481854334,5514.999984882934,0.10829261803405572,-2.064533
"J Balvin, Willy William - Mi Gente (Official Video)",latin,143.5546875,75,0.31160066,0.20889367,2291.365099334409,2419.3180353742146,4561.630749776267,0.09232748403637771,-5.0500064
Latidos del Corazón,latin,103.359375,52,0.36655962,0.103670835,1579.0038436973844,1703.2550139229465,3141.5810032894738,0.07922816793246903,-4.0905676
Edicion Especial - Si Es Posible (Video Oficial),latin,143.5546875,68,0.3805172,0.134858,1994.4126422174145,2370.3344459936925,4576.0973289655085,0.07545834945820433,1.5635325
Banda Los Recoditos - Elegiste Un Error (Video Oficial),latin,143.5546875,59,0.34665063,0.104065865,2216.2395984906448,2489.0179630031903,4876.4205129523025,0.09892570566466719,-4.006871
Joan Sebastian - Hoy Tengo Miedo (Lyric Video),latin,95.703125,45,0.33204997,0.1827084,1824.1520430763899,2146.8331115775113,3992.692523401219,0.07591299523510062,1.5908145
Rod Stewart - First Cut Is The Deepest (from One Night Only!),latin,73.828125,30,0.30310005,0.07830781,2047.6021843490216,2075.593109195117,3995.8091712219425,0.10600502793633901,-6.5970984
"Black Eyed Peas, Ozuna, J. Rey Soul - MAMACITA (Official Music Video)",latin,135.99917763157896,61,0.24415715,0.060991265,1456.7780668536577,1757.0838691740075,2866.2160017172987,0.06208087932952786,-14.096492
ROSALÍA _ Travis Scott - TKN (Official Video),latin,123.046875,36,0.3471573,0.091563195,2139.5927338416545,2100.930613633922,4170.04978427946,0.10742263085332818,-7.1642637
Daddy Yankee - Gasolina (Video Oficial),latin,95.703125,47,0.31600946,0.038259223,1810.3359587918771,2023.4207059567566,3517.245398364938,0.08080261041505418,-10.320598
"Black Eyed Peas, Maluma - FEEL THE BEAT (Official Music Video)",latin,143.5546875,41,0.3385477,0.12486388,1317.6231424120833,1550.8933468681864,2541.1013009747485,0.057771381578947366,-9.877622
Junior H - Atrapado En Un Sueño [Official Video],latin,61.5234375,31,0.43093896,0.098685175,1632.4009163028204,2254.8381125211217,3894.0514532036086,0.05298909757159443,2.108255
Ozuna - Caramelo (Video Oficial),latin,172.265625,55,0.34141856,0.1338528,1455.8602560393695,1837.8140297298548,3023.973381113342,0.0642600044746517,-3.041851
"Rvssian, Anuel AA, Juice WRLD - No Me Ame (LyricsLetra)",latin,161.4990234375,79,0.29200217,0.094364494,1848.8611145301772,2025.319586824912,3965.317688933098,0.07476334232294891,-5.379711
Banda Carnaval - Sueña,latin,112.34714673913044,52,0.23175406,0.039586656,2151.1052330408424,2069.91833372207,3970.934321636755,0.10981717419698142,-19.149252
"Alejandro Fernández, Vicente Fernández - Mentí (Official Lyric Video)",latin,151.99908088235293,76,0.3798479,0.17470317,2264.6182713085,2426.5469131311393,4925.095218623017,0.08417258247871517,3.1449726
Banda Renovacion - SUELE PASAR (VIDEO OFICIAL),latin,143.5546875,69,0.35963452,0.23638088,2177.9395161877515,2485.9119936848665,4897.362052988342,0.06853208748548761,1.2933229
Jay Sánchez - Por Tenerte,latin,123.046875,62,0.3137479,0.26501197,2702.799057186818,2796.0383467523675,6173.537669462316,0.10580132546439629,-0.25245637
J Balvin - Amarillo (Official Video),latin,123.046875,47,0.4044875,0.16012624,1630.3974865547489,2045.747574411406,3502.5538205362327,0.05884998427825077,-1.4516782
Cuarto De Milla - Muy Bonita Y Todo,latin,103.359375,48,0.5408819,0.01846751,2759.166610247148,2629.894911155976,5829.723081795424,0.15203082672213622,-11.443418
La Camisa Negra (Sonidero Nacional Remix),latin,129.19921875,63,0.49462134,0.23644067,3366.8526934313654,2831.283212626286,6801.60053831874,0.1617945620888158,2.1586883
J. Balvin - Azul (Official Animated Video),latin,123.046875,60,0.38227823,0.050551623,983.3688700643519,1313.6520671257717,1992.5296181126644,0.04141547141060371,-4.09728
La Adictiva - Escondidos,latin,123.046875,54,0.30140024,0.14732692,2220.6681518249047,2413.5265916094663,5014.178013284878,0.08156526642318111,-3.151597
J Balvin - Morado (Official Video),latin,99.38401442307692,48,0.47588077,0.08420931,1524.5550206738865,1930.2545046917637,3291.7050955096265,0.06129403601489938,-8.870138
En Boca De Todos - (Video Oficial) - T3R Elemento - DEL Records 2019,latin,123.046875,59,0.3204012,0.15722215,1597.577537579693,2162.369370148407,3528.528663469911,0.06286280959752322,2.9119053
Pitbull - Timber ft. Ke$ha (Official Video),latin,129.19921875,63,0.32607642,0.13512336,2850.9498096461793,2432.50894802552,5478.908536456318,0.17205186967879257,-5.954451
JuanFran - Como llora (Video Oficial),latin,172.265625,86,0.35475263,0.16671608,1816.882971932141,1978.0547979834364,3717.819185522688,0.07072028287054953,-4.4125223
Ni Diablo Ni Santo,latin,123.046875,58,0.34292555,0.23103979,2503.465484531536,2638.916708526999,5500.8834035773025,0.1044071540005805,3.6344485
Pancho Barraza - Por Que (Video Oficial),latin,123.046875,58,0.29609784,0.15770143,2691.921616903158,2708.4786776603673,6023.1885786027,0.09734143708881579,0.28192884
Grupo Firme - El Roto - Lujos Y Secretos,latin,123.046875,60,0.4193421,0.18465051,1971.406488422427,2134.5971573885054,4010.5257488994775,0.0918962697126548,-3.9309485
"Anuel AA, Daddy Yankee, Karol G, Ozuna _ J Balvin - China (Video Oficial)",latin,143.5546875,66,0.32737184,0.20055261,2099.7270269046035,2138.4659182122045,4382.456833216428,0.09176664086687307,-7.162579
Myke Towers - Diosa (Video Oficial),latin,103.359375,48,0.39707097,0.2987092,1389.8406413546484,1798.3857228028287,2791.0581228533765,0.053712827133320436,7.393261
Dile Luna - (Video Oficial) - Ulices Chaidez - DEL Records 2020,latin,151.99908088235293,72,0.3092475,0.13129409,2448.5660181818216,2687.4668267273028,5536.4331886126165,0.0964098478618421,-3.4340923
Banda Fortuna - El Atrabancado,latin,129.19921875,64,0.38430607,0.26721388,2509.1164250455254,2668.6411903403646,5817.398156322562,0.09760636368034056,2.9852178
"PAM - Justin Quiles, Daddy Yankee, El Alfa (Official Music Video)",latin,112.34714673913044,57,0.3550032,0.15652841,2634.6915633251724,2446.432935995477,5348.525991528396,0.13524370223006965,-7.315573
Carin Leon - Tu Amor Barato (video oficial),latin,151.99908088235293,51,0.40414634,0.1712029,1675.9719286067166,2194.059817881908,3724.5274782918923,0.05355901098103715,0.03124719
"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B (Official Music Video)",latin,95.703125,35,0.35762176,0.121830024,1065.96789749607,1225.8396716024608,1899.0468500568402,0.04933568050986842,-6.9315023
Banda Carnaval - Esta Vez Soy Yo,latin,129.19921875,62,0.37124762,0.14643538,2320.1209903386048,2473.146095568572,5168.002083131772,0.11355297927147832,-3.1976848
Lucenzo _ Don Omar - Danza Kuduro (Out Now),latin,99.38401442307692,49,0.44878608,0.010857924,2594.3999428696275,2588.822010017647,5464.850288131289,0.12561375290247678,-16.835566
Gerardo Ortiz - Otra Borrachera (Versión Banda - Official Video),latin,161.4990234375,77,0.352571,0.18910417,1988.4898714722378,2265.263133348487,4276.565806858311,0.07134650735294118,-0.18449697
"Shakira - Whenever, Wherever (Video)",latin,107.666015625,53,0.35716772,0.07709547,2075.700441074457,2416.1257163027926,4599.413854640335,0.07278149489647832,-3.1333141
Banda Sinaloense Ms De Sergio Lizarraga - Altamente Probable (Letra)(2020),latin,99.38401442307692,45,0.35213438,0.08206797,2545.730830313093,2537.269818724461,5438.1337830156735,0.0937469765866873,-4.2300563
"Black Eyed Peas, J Balvin - RITMO (Bad Boys For Life)",latin,135.99917763157896,68,0.36814165,0.17251894,2668.133393044593,2599.2982077370893,5749.5485665997485,0.12047810746420279,0.17925878
Fuerza Regida - El Muchacho Alegre (En Vivo),latin,151.99908088235293,75,0.34532827,0.21273772,2416.7773441866325,2572.4461423616426,5301.109611582092,0.0984937354876161,-2.620433
"KAROL G, Nicki Minaj - Tusa (Official Video)",latin,99.38401442307692,47,0.27530482,0.18465263,2139.845650126234,2150.8589736607796,4226.374443691951,0.09918042823626161,-9.254451
Adal Loreto Enterate (Video Oficial),latin,184.5703125,87,0.40096626,0.209724,2368.6277826853375,2446.19394883274,5079.752616764222,0.09127760376354489,-1.8060154
Pesado - Me Sigue Calando (Video Oficial),latin,151.99908088235293,73,0.41270146,0.1720354,2197.1300926972426,2663.1286276259066,5211.768485148994,0.06454420532604489,2.6011496
"Beethoven, Bagatelle op.33 no.4Paul Lewis (live)",classical,112.34714673913044,44,0.2553647,0.014315307,698.1947883963892,918.1259031315275,1051.601974440064,0.045911664933243036,-19.603645
"Schubert Piano Quintet In A, D.667 - The Trout - 1. Allegro vivace",classical,99.38401442307692,38,0.28493723,0.014678554,1248.2452519501821,1435.4862540127426,2396.3438429699595,0.06659483540537926,-16.279705
So lasst mich scheinen (Schubert) - Anna Lucia Richter and Gerold Huber,classical,129.19921875,40,0.19155224,0.011818055,532.480451073124,705.9201531533769,792.4035417775251,0.03523712630611455,-20.638271
Sting - Fields Of Gold (HD) Ten Summoner_s Tales,classical,103.359375,25,0.4004802,0.042695705,957.3990866695023,1611.7720676160204,1885.1469341077302,0.02507316660216718,-7.8498144
In the Stillness of Summer,classical,107.666015625,54,0.23068276,0.10548368,483.206672843752,843.4318141984651,634.0711658584075,0.029802918803212074,-11.23299
Gary Girouard - The Thinker,classical,198.76802884615384,91,0.34151885,0.0071819723,550.5363717579542,761.530896692539,959.1858666009579,0.03378891132933436,-15.863746
Hans Zimmer All Time Greatest Soundtracksvol.1,classical,63.02400914634146,17,0.2808317,0.02219284,364.1597568315073,847.1756895927454,473.5554698081947,0.014580410700464397,-13.824509
Ludovico Einaudi - Una Mattina,classical,258.3984375,98,0.19660951,0.05524851,598.068872548199,824.9172858604021,919.8611043924149,0.0331917872000774,-12.192922
Stephan Moccio - Le Temps Qui Passe,classical,73.828125,35,0.22285953,0.04633739,610.5880713076946,1045.9324623559844,709.3540439664764,0.03700695687403251,-12.81028
"Yo-Yo Ma - Bach Cello Suite No. 1 in G Major, Prélude (Official Video)",classical,172.265625,60,0.18363075,0.030586394,741.68874646076,931.3444839266728,1353.908479767318,0.04074616328850619,-14.941263
Brian Crain - Imagining,classical,99.38401442307692,40,0.17027737,0.074771956,436.66557501512284,422.74299178128894,659.7793437379064,0.030511531298374615,-14.516689
Ludovico Einaudi - Nuvole Bianche,classical,39.15127840909091,16,0.33677876,0.017368779,744.4689508236373,1233.0608815667297,1443.9829350994098,0.03140306029895511,-17.25536
Hideyuki Hashimoto - Es (Live Session),classical,143.5546875,67,0.27440882,0.063857645,559.8919805784419,1181.000428183718,774.1036524344524,0.024950340436339008,-7.6878858
Ed Sheeran - Perfect Symphony (with Andrea Bocelli),classical,95.703125,39,0.4381187,0.08159464,1317.43065983044,1718.0170699100388,2469.5434003422506,0.059421409394349846,-8.8140335
Lambert - In In,classical,83.35433467741936,40,0.22040068,0.09730358,503.9662020932304,727.8280176828581,644.0794386730844,0.038367114938080496,-8.750139
Brian Crain - Sunrise (Overhead Camera),classical,143.5546875,58,0.22965595,0.04080257,634.8210508671143,674.4500801434211,1037.9520569792473,0.045964196739551086,-13.321773
"Piano Sonata No. 5, Op. 57 III. Aria II",classical,53.8330078125,26,0.34569126,0.043271363,769.7364000814259,823.0907200528633,1351.4584945820434,0.045133513931888546,-12.537816
Timo Andres Performs Nico Muhly_s Move,classical,117.45383522727273,42,0.18893243,0.03385258,642.5617200954808,631.6025130992015,1028.3771148776123,0.044257101997871515,-17.037083
"Elsa Respighi, mezzosoprano - Ottorino Respighi, piano",classical,151.99908088235293,62,0.29020196,0.030397858,1139.2082471168299,1291.0006412045466,1897.4551930147059,0.06117498911571207,-20.922306
Stephan Moccio - Sea Change (Visualiser),classical,117.45383522727273,57,0.28102836,0.03681672,509.31548951209294,1047.0780372059298,611.079638218363,0.024722450657894735,-11.20964
Une larme,classical,117.45383522727273,56,0.25959417,0.009242761,659.8164908269955,1030.5528062222777,1066.2268860052245,0.032571609544311146,-20.234875
Samuel Barber - Adagio for Strings (London Philharmonic Orchestra _ David Parry) (HD),classical,129.19921875,55,0.28380713,0.045686726,1216.4356477527865,1488.5796857033142,2464.1684328439437,0.07614579806017802,-7.0370626
